User Registration Data,,,,
UserID,Gender,Paid/Unpaid,Education,NRI
UI-2292-XQWSV,Male,Yes,Yes,0
UI-9552-TGUZV,Male,Yes,No,0
UI-5913-INRQV,Male,Yes,No,1
UI-8722-NGNBH,Male,No,No,0
UI-6210-KBBPI,Male,No,No,1
UI-9643-YBLUR,Male,Yes,No,0
UI-8734-FNWVH,Male,Yes,Yes,0
UI-9447-YPTBX,Female,Yes,No,0
UI-0133-BMFZO,Female,No,No,0
UI-6128-CZOMY,Female,No,No,0
UI-9540-JYROE,Male,No,No,0
UI-9026-LHEVG,Female,No,No,0
UI-2260-USTRB,Female,No,No,1
UI-3656-TKRVZ,Female,No,No,0
UI-7011-CVEUC,Male,Yes,No,0
UI-6185-TASNN,Male,No,No,1
UI-7925-PNRGI,Female,Yes,Yes,0
UI-8623-TMRBY,Male,Yes,Yes,1
UI-1552-CZCLL,Female,Yes,Yes,0
UI-3038-PQIUY,Female,No,No,0
UI-1501-SGHBW,Male,No,No,0
UI-9313-CDOGY,Male,Yes,Yes,0
UI-8148-BPLZQ,Male,No,No,0
UI-2623-DRYAM,Female,Yes,No,0
UI-9987-LUTYD,Female,No,No,0
UI-3208-YPIOE,Male,No,No,0
UI-4488-KQFDT,Female,No,No,0
UI-2612-RANWT,Female,No,No,0
UI-5693-PIPCS,Male,No,No,0
UI-0491-KAPQG,Male,No,No,0
UI-1925-LFCZZ,Male,No,No,1
UI-8039-EQPIM,Male,Yes,No,0
UI-6900-PXRMS,Male,Yes,Yes,1
UI-8707-RMEZH,Female,Yes,No,1
UI-3346-BRMIS,Female,Yes,No,1
UI-3209-ZPKFI,Male,Yes,Yes,0
UI-6479-VDGRK,Female,Yes,Yes,0
UI-9373-WSLOY,Male,Yes,No,1
UI-2933-FILNV,Female,Yes,Yes,0
UI-3569-JFODW,Female,Yes,Yes,0
UI-9819-FBNSV,Male,Yes,No,1
UI-9544-PYPSJ,Female,Yes,Yes,1
UI-1591-XWLGB,Female,Yes,No,0
UI-0396-UKGAI,Male,No,Yes,0
UI-3243-ZHOHY,Female,No,No,0
UI-5186-EJEGL,Male,No,No,0
UI-7527-QNRUS,Male,Yes,Yes,0
UI-9986-BONCE,Female,No,No,0
UI-2722-JMONI,Female,Yes,No,1
UI-2203-GHNWN,Female,Yes,No,0
UI-3878-AVSOQ,Female,No,No,1
UI-3258-SYSWS,Male,No,No,1
UI-5296-PSYVW,Female,Yes,No,0
UI-6319-QSUSR,Female,No,Yes,0
UI-4083-EUGRJ,Male,No,No,0
UI-7579-OOPEC,Female,Yes,No,1
UI-0512-FLFDW,Female,Yes,No,1
UI-1771-OADNZ,Male,Yes,No,1
UI-0487-CRLZF,Female,No,No,0
UI-2107-FBPTK,Female,No,No,1
UI-9451-WLYRI,Female,Yes,No,0
UI-8219-VYBVI,Male,No,Yes,0
UI-1991-VOPLL,Female,No,No,0
UI-9738-QLWTP,Male,No,No,0
UI-1016-DJTSV,Male,No,No,1
UI-9419-IPPBE,Female,Yes,Yes,0
UI-0174-QRVVY,Male,Yes,Yes,0
UI-5699-BNCAS,Male,No,No,1
UI-2900-PHPLN,Female,Yes,No,1
UI-0612-RTZZA,Female,No,No,1
UI-8106-GWQOK,Male,Yes,No,0
UI-8751-EDEKA,Female,Yes,No,0
UI-6878-GGDWG,Female,Yes,No,0
UI-4039-PIMHX,Male,Yes,No,1
UI-8450-LUGUK,Female,Yes,Yes,0
UI-3604-WLABM,Female,No,No,0
UI-0795-GMVQO,Male,Yes,No,0
UI-2259-OUUSZ,Male,No,No,0
UI-1142-IHLOO,Female,No,No,0
UI-6410-LEFEN,Female,No,No,0
UI-4633-MKHYU,Female,No,No,0
UI-6257-RJOHI,Male,No,No,0
UI-1545-JFUML,Male,Yes,No,0
UI-3194-ORPIK,Female,Yes,Yes,0
UI-7826-VVKWT,Female,Yes,Yes,1
UI-1353-GHZOS,Male,Yes,No,0
UI-2587-EKXTS,Male,No,No,0
UI-5442-BXVND,Female,Yes,Yes,0
UI-8816-VXNZD,Female,No,No,0
UI-9378-FXTIZ,Female,Yes,No,0
UI-1723-HKXJQ,Male,No,No,0
UI-7825-GKXMW,Female,No,No,0
UI-9753-OYLBX,Female,No,No,0
UI-2364-UFROM,Male,No,No,0
UI-6656-JWRQX,Female,No,No,0
UI-6473-ULUHT,Male,Yes,Yes,0
UI-1240-KNSEZ,Male,No,No,0
UI-0836-SEYLU,Male,Yes,No,0
UI-4433-JCGCG,Male,Yes,No,1
UI-3716-BDVDB,Male,No,No,0
UI-7688-AWMDX,Male,Yes,No,0
UI-2842-BCQGE,Male,No,No,0
UI-7244-QWYHG,Male,Yes,No,0
UI-5899-MQZZL,Female,No,No,0
UI-6849-OYAMU,Male,Yes,Yes,0
UI-5312-UXESG,Female,No,No,0
UI-9488-HGMJH,Female,No,No,1
UI-6038-GCYEC,Female,No,No,0
UI-2150-WLKUW,Female,Yes,No,0
UI-7159-FVYPK,Female,Yes,Yes,0
UI-7032-LMBHI,Female,No,No,0
UI-1150-WFARN,Female,Yes,Yes,0
UI-6088-BXMRG,Female,Yes,Yes,0
UI-3144-AUDBS,Female,Yes,No,0
UI-4821-SJHJV,Female,Yes,Yes,0
UI-7346-MEDWM,Female,No,No,0
UI-1137-DGOWI,Female,Yes,No,0
UI-5616-PRTNT,Male,No,Yes,0
UI-3812-LRZIR,Female,Yes,Yes,0
UI-4818-QIUFN,Female,No,No,1
UI-9483-GCPWE,Male,No,Yes,0
UI-4227-OJHAL,Female,Yes,Yes,0
UI-9220-CXRSC,Female,Yes,Yes,0
UI-4993-JCRGJ,Male,No,No,0
UI-9537-JALFH,Male,Yes,Yes,0
UI-6698-OXETB,Male,No,No,0
UI-2103-ZRXFN,Male,No,No,0
UI-3724-BSCVH,Male,Yes,Yes,0
UI-4877-TSOFF,Female,Yes,Yes,0
UI-9209-NWPGU,Male,No,No,0
UI-6961-VCPMC,Male,Yes,No,1
UI-7306-YDSOI,Male,Yes,Yes,0
UI-5288-AHOUP,Male,No,No,1
UI-6688-UZPWD,Female,Yes,No,0
UI-0655-YDGFJ,Male,No,No,0
UI-8468-EHYJA,Female,Yes,No,0
UI-6823-SIDFQ,Male,No,No,0
UI-1097-FSPVW,Female,No,No,0
UI-2839-RFSQE,Female,No,No,0
UI-8328-SKJNO,Male,No,Yes,0
UI-7010-ZMVBF,Female,Yes,Yes,0
UI-5201-CBWYG,Male,Yes,Yes,0
UI-0968-GSIKN,Female,No,No,0
UI-1965-DDBWU,Male,No,No,0
UI-9057-SIHCH,Female,No,No,0
UI-6352-GIGGQ,Male,No,No,0
UI-3635-QQRQD,Male,No,No,0
UI-6771-XWBDM,Female,Yes,No,0
UI-2897-DOVND,Male,No,No,0
UI-3082-YVEKW,Female,Yes,Yes,0
UI-0191-EQUUH,Female,No,Yes,0
UI-7134-HBPBS,Female,No,No,1
UI-3489-HHPFY,Female,Yes,No,0
UI-2926-JEJJC,Female,No,No,0
UI-8601-QACRS,Female,No,No,0
UI-4950-BDEUX,Male,No,No,0
UI-5789-LDFXO,Male,No,No,0
UI-0508-OOLTO,Female,Yes,Yes,0
UI-2984-TBYKU,Male,Yes,Yes,0
UI-9822-WMWVG,Female,No,No,0
UI-2391-SOORI,Male,No,Yes,0
UI-9040-KZVWO,Male,No,No,0
UI-2645-QTLMB,Male,No,No,0
UI-4806-HIPDW,Female,Yes,No,0
UI-1548-ARAGG,Female,Yes,Yes,0
UI-6339-RZCBJ,Male,No,No,0
UI-4424-TKOPW,Male,No,No,1
UI-4415-WNGVR,Female,Yes,No,1
UI-2522-AHJXR,Male,Yes,No,0
UI-0412-UCCNP,Male,No,No,0
UI-1816-FLZDK,Male,No,No,0
UI-7096-UCLNH,Male,No,No,0
UI-8443-ZRDBZ,Male,No,No,0
UI-9136-ALYBR,Male,No,No,0
UI-4615-PIVVU,Female,No,No,0
UI-8885-QSQBX,Female,No,No,0
UI-7479-NITWS,Male,No,No,0
UI-8617-ENBDS,Male,No,No,0
UI-9385-NXKDA,Female,Yes,No,0
UI-0430-IHCDJ,Male,No,No,0
UI-2959-MJHIC,Male,Yes,No,0
UI-6674-KVJHG,Female,No,No,0
UI-1814-DKOLC,Female,No,No,0
UI-4201-JMNGR,Female,No,No,1
UI-9351-HXDMR,Male,Yes,No,0
UI-3537-HPKQT,Female,Yes,No,0
UI-2129-ALKBS,Female,Yes,Yes,0
UI-5821-MMEIL,Female,Yes,No,0
UI-5960-WPXQM,Male,No,No,0
UI-0684-AOSIH,Male,Yes,No,0
UI-8260-NGFNY,Female,No,No,0
UI-1309-XGFSN,Male,Yes,Yes,1
UI-1866-RZZQS,Male,No,No,1
UI-6968-URWQU,Male,Yes,No,0
UI-4742-TXUEX,Female,Yes,Yes,0
UI-9631-XEYKE,Male,No,No,0
UI-8631-NBHFZ,Male,Yes,Yes,1
UI-1335-MXCSE,Male,Yes,Yes,0
UI-8873-TMKGR,Male,No,No,0
UI-8800-JOOCF,Female,No,Yes,0
UI-1469-LBJQJ,Female,Yes,No,0
UI-4958-XCBDQ,Male,No,No,1
UI-8337-UPOAQ,Male,Yes,No,1
UI-0064-YIJGF,Male,Yes,Yes,0
UI-2386-OWURY,Female,No,No,0
UI-1725-IQNIY,Male,Yes,No,0
UI-0310-VQXAM,Male,No,No,0
UI-6598-RFFVI,Male,No,No,0
UI-3453-RTHJQ,Male,No,No,0
UI-6712-OAWRH,Female,No,No,1
UI-6278-FEPBZ,Female,No,No,0
UI-4280-DLSHD,Male,Yes,No,0
UI-1508-DFXCU,Male,No,No,0
UI-8614-VGMMV,Female,No,No,0
UI-7868-BGSZA,Male,Yes,No,0
UI-2800-QQUSO,Male,No,No,0
UI-2930-UOTMB,Female,No,No,0
UI-7973-DZRKH,Female,No,Yes,0
UI-5914-DVBWJ,Female,No,No,1
UI-7698-YFGEZ,Male,No,No,0
UI-2533-QVMSK,Male,Yes,No,0
UI-9773-PEQBZ,Male,No,No,0
UI-8644-XLFBW,Male,No,No,1
UI-0650-BWOZN,Female,No,No,1
UI-8625-AZYZY,Male,Yes,No,0
UI-7785-RDVIG,Female,Yes,Yes,0
UI-9602-WCXPI,Male,No,No,0
UI-2903-YYTBW,Male,Yes,Yes,0
UI-3620-MWJNE,Male,No,No,0
UI-8573-JGCZW,Male,No,No,0
UI-6837-HAEVO,Male,Yes,Yes,0
UI-6701-YVNQG,Male,Yes,No,0
UI-9306-CPCBC,Female,No,No,0
UI-4304-XUMGI,Male,Yes,Yes,1
UI-9504-YAZWB,Female,No,No,0
UI-8819-ZBYNA,Female,Yes,No,0
UI-6174-NRBTZ,Male,No,No,0
UI-9481-IEBZY,Male,Yes,No,1
UI-1833-VGRUM,Female,No,No,1
UI-6137-NICCO,Female,Yes,Yes,0
UI-9065-ZCPQX,Male,Yes,No,0
UI-6402-EJMWF,Male,No,No,0
UI-3620-EHIMZ,Female,Yes,Yes,0
UI-3213-VVOLG,Male,Yes,Yes,0
UI-6870-ECSHE,Female,No,No,0
UI-8747-UDCOI,Female,Yes,No,0
UI-8374-XGEJJ,Male,Yes,No,1
UI-2656-TABEH,Male,Yes,No,0
UI-6946-LMSQS,Male,Yes,No,1
UI-4626-OZDTJ,Female,Yes,No,0
UI-9169-BSVIN,Male,No,No,0
UI-2325-ZUSFD,Female,Yes,Yes,0
UI-8194-PEEBY,Female,Yes,Yes,0
UI-6872-HXFNF,Female,Yes,No,0
UI-3932-CMDTD,Female,No,No,0
UI-7714-YXSMB,Female,No,No,0
UI-8387-UGUSU,Female,Yes,Yes,0
UI-1080-BWSYE,Male,Yes,No,1
UI-4039-HEUNW,Male,Yes,No,1
UI-1194-HVAIF,Female,Yes,No,0
UI-0812-WUPTB,Male,Yes,No,1
UI-3594-UVONA,Female,No,No,0
UI-0004-TLHLJ,Male,No,No,0
UI-1767-TGTKO,Female,Yes,Yes,0
UI-8439-LTUGF,Male,No,No,0
UI-8805-JNRAZ,Female,No,No,0
UI-5089-IFSDP,Female,Yes,No,0
UI-6418-HNFED,Male,Yes,No,0
UI-0206-OYVOC,Female,Yes,Yes,0
UI-7291-CDTMJ,Male,No,No,0
UI-7128-GGCNO,Male,No,No,0
UI-0237-YFUTL,Female,Yes,No,0
UI-7691-KGKGP,Male,Yes,Yes,0
UI-6710-HSJRD,Male,Yes,No,0
UI-3675-EQOZA,Male,No,No,0
UI-0840-DCNZE,Male,No,No,0
UI-1732-FEKLD,Female,No,No,0
UI-9862-KJTYK,Male,No,Yes,0
UI-0479-HMSWA,Female,No,Yes,0
UI-5854-KSRBJ,Male,Yes,Yes,0
UI-0365-BZUWY,Male,Yes,No,0
UI-4817-VYYWS,Female,No,No,0
UI-5701-SVCWR,Female,No,Yes,0
UI-3129-AAQOU,Female,Yes,Yes,0
UI-4922-CVPDX,Female,Yes,No,0
UI-1396-QWFBJ,Female,Yes,Yes,0
UI-1357-BIJKI,Male,Yes,No,0
UI-1099-BTKWT,Female,Yes,No,0
UI-5299-SJCZT,Male,No,No,0
UI-2018-PZKMU,Male,Yes,Yes,0
UI-7340-KEFQE,Female,Yes,Yes,0
UI-4570-QHXHL,Female,No,No,0
UI-2403-BCASL,Male,Yes,Yes,1
UI-7392-YYPYJ,Male,No,No,0
UI-2898-LSJGD,Female,Yes,Yes,0
UI-2223-GDSHL,Male,Yes,Yes,0
UI-7359-PTSXY,Male,No,No,0
UI-9470-RTWDV,Male,Yes,Yes,0
UI-2176-OSJUV,Male,Yes,No,0
UI-9348-YVOMK,Male,No,No,0
UI-8104-OSKWT,Female,No,No,0
UI-4521-YEEHE,Female,Yes,No,0
UI-4090-KPJIP,Female,No,No,0
UI-3786-WOVKF,Female,Yes,No,1
UI-4503-BDXBD,Male,No,No,0
UI-6086-ESGRL,Female,No,No,0
UI-2592-HODOV,Male,No,No,0
UI-3886-CERTZ,Female,Yes,No,0
UI-7995-ZHHNZ,Male,Yes,No,0
UI-3824-RHKVR,Female,No,No,0
UI-5816-SCGFC,Female,No,No,1
UI-5989-AXPUC,Female,Yes,No,0
UI-4979-HPRFL,Male,Yes,Yes,0
UI-8590-OHDIW,Female,Yes,Yes,0
UI-8015-IHCGW,Female,Yes,Yes,0
UI-2332-TODQS,Female,No,No,0
UI-9278-VZKCD,Female,Yes,No,1
UI-8008-OTEZX,Female,Yes,Yes,0
UI-2773-OVBPK,Male,Yes,No,0
UI-5999-LCXAO,Female,No,No,0
UI-5206-XZZQI,Male,No,No,0
UI-4803-LBYPN,Male,Yes,Yes,0
UI-5759-RCVCB,Female,No,No,0
UI-6372-RFVNS,Female,Yes,No,0
UI-2139-FQHLM,Male,No,No,0
UI-8261-GWDBQ,Female,Yes,No,1
UI-1093-YSWCA,Male,No,No,0
UI-8938-UMKPI,Female,No,No,0
UI-0991-BRRFB,Male,No,No,0
UI-3882-IYOIJ,Female,Yes,Yes,0
UI-8749-TZYEC,Male,Yes,No,0
UI-1755-FZQEC,Male,No,No,0
UI-3115-JPJDD,Female,Yes,No,0
UI-5600-KTXFM,Male,Yes,Yes,0
UI-3871-IKPYH,Male,No,No,1
UI-6319-IEJWJ,Male,Yes,Yes,0
UI-9025-AOMKI,Female,No,No,0
UI-6339-TBELP,Male,No,No,0
UI-7964-YESJC,Female,Yes,No,0
UI-6173-GOLSU,Male,Yes,No,1
UI-5275-SQEIZ,Male,No,No,0
UI-7716-YTYHG,Female,Yes,Yes,0
UI-9938-ZREHM,Female,Yes,No,0
UI-7950-XWOVN,Male,No,No,0
UI-4390-KYULV,Male,Yes,No,0
UI-4647-MUZON,Female,Yes,No,0
UI-9702-AIUJO,Male,Yes,Yes,0
UI-8849-PRIQJ,Female,Yes,Yes,0
UI-8851-RAGOV,Female,Yes,No,0
UI-1304-NECVQ,Female,No,No,1
UI-5396-IZEPB,Male,No,No,0
UI-1729-VLAZJ,Female,No,Yes,0
UI-8285-ABVLB,Female,Yes,No,0
UI-0701-TJSEF,Male,No,No,0
UI-5712-VBOXD,Female,No,No,0
UI-6629-LADHQ,Female,No,No,0
UI-8945-GRKHX,Female,No,Yes,0
UI-1559-DTODC,Male,No,No,0
UI-4797-MIWUM,Male,Yes,Yes,0
UI-6959-UWKHF,Male,No,No,0
UI-8720-RQSBJ,Male,No,No,1
UI-4537-CIBHB,Female,Yes,Yes,0
UI-3815-SLMEF,Female,No,No,0
UI-5154-VEKBL,Female,No,No,0
UI-4324-AHJKS,Female,No,No,0
UI-4355-CVPVS,Female,Yes,Yes,0
UI-4495-LHSSK,Female,No,Yes,0
UI-5655-JSMZM,Male,No,No,1
UI-5915-ANOEI,Male,Yes,No,0
UI-9861-PDSZP,Female,No,No,0
UI-4505-EXZHB,Female,No,No,1
UI-7225-CBZPL,Male,Yes,No,1
UI-6704-UTUKK,Male,Yes,No,0
UI-4587-VVTOX,Female,Yes,No,0
UI-2019-HDCZY,Male,Yes,No,0
UI-4652-NNHNY,Male,Yes,No,0
UI-8788-DOXSU,Male,No,No,0
UI-7404-JLKQG,Female,No,No,0
UI-7421-ZLUPA,Female,No,No,0
UI-8972-HJWNV,Female,Yes,No,1
UI-3274-NSDWE,Female,No,No,0
UI-2632-IVXVF,Female,Yes,Yes,0
UI-3692-JHONH,Female,Yes,No,1
UI-8915-NNTRC,Male,Yes,Yes,0
UI-5914-GXMDA,Female,Yes,No,0
UI-7463-IFMQU,Female,Yes,No,0
UI-2920-RNCEZ,Male,Yes,Yes,0
UI-2541-YGPKE,Male,Yes,Yes,0
UI-8515-OCTJS,Female,No,No,0
UI-5382-TEMLV,Male,No,No,0
UI-3441-CGZJH,Female,Yes,Yes,0
UI-9592-ERDKV,Male,Yes,No,0
UI-2860-RANUS,Female,No,No,1
UI-5261-QSHQM,Female,No,No,0
UI-4778-IZARL,Male,Yes,No,0
UI-0432-CAJZV,Male,No,No,0
UI-7008-LZVOZ,Male,Yes,Yes,0
UI-8868-WOZGU,Male,No,No,0
UI-1200-TUZHR,Female,No,No,1
UI-9365-CSLBQ,Male,No,Yes,0
UI-1334-FJSVR,Male,No,No,0
UI-5884-FBCTL,Female,Yes,Yes,0
UI-7130-CTCUS,Male,Yes,No,1
UI-6242-FEGFD,Male,Yes,No,0
UI-7625-XCQRH,Female,No,No,0
UI-6194-HBGQN,Male,No,No,0
UI-7634-WSWDB,Female,No,Yes,0
UI-6986-IXNDM,Male,No,No,0
UI-1731-TVIUK,Female,No,No,0
UI-2987-BJXIK,Female,No,No,0
UI-9769-TSBZE,Female,No,Yes,0
UI-0406-BPDVR,Female,Yes,No,1
UI-0618-XWMSS,Male,No,Yes,0
UI-1395-WSWXR,Male,No,No,0
UI-6023-GSSXW,Female,Yes,No,0
UI-6752-APNJL,Male,Yes,Yes,0
UI-5276-KQWHG,Female,No,No,1
UI-0420-HLGXF,Female,No,No,1
UI-7446-KQISO,Male,Yes,Yes,0
UI-9823-EALYC,Male,Yes,Yes,0
UI-0582-AVCLN,Female,No,No,0
UI-5803-NQJZO,Male,Yes,No,0
UI-2565-JSLRY,Male,No,No,0
UI-2607-DHDAK,Male,Yes,Yes,0
UI-1073-XXCZD,Male,Yes,No,0
UI-0743-HRVFF,Female,Yes,Yes,0
UI-4006-HKYHO,Male,No,No,0
UI-3727-JEZTU,Female,No,No,0
UI-8143-ETQTI,Female,Yes,Yes,0
UI-6689-KXGBO,Female,No,No,0
UI-9667-TKTVZ,Female,No,No,0
UI-3657-COGMW,Female,No,No,1
UI-8570-KLJYJ,Female,No,No,0
UI-7754-IXRMC,Female,No,No,0
UI-9473-CBZOP,Female,No,No,0
UI-2969-WGHQO,Female,Yes,Yes,0
UI-6615-NGGZJ,Male,No,No,0
UI-4334-HOWRP,Male,Yes,No,1
UI-4255-DDUOU,Female,Yes,Yes,0
UI-5863-OOKCL,Female,No,No,0
UI-1686-STUHN,Male,No,No,0
UI-1329-VHWNP,Female,No,No,0
UI-2984-MIIZL,Male,No,No,0
UI-0266-GMEAO,Male,Yes,Yes,0
UI-5590-YRFJT,Female,Yes,No,0
UI-5574-NXZIU,Male,No,No,0
UI-0019-GFNTW,Female,No,No,0
UI-4256-ZWTZI,Female,No,Yes,0
UI-8309-PPCED,Female,Yes,No,0
UI-4098-NAUKP,Male,Yes,Yes,1
UI-5196-WPYOW,Male,Yes,Yes,0
UI-4608-LCIMN,Male,Yes,Yes,0
UI-1485-YDHMM,Male,Yes,Yes,0
UI-4054-CUMIA,Female,Yes,Yes,0
UI-0603-TPMIB,Female,Yes,Yes,0
UI-2525-GVKQU,Female,No,No,0
UI-8161-QYMTT,Male,No,No,0
UI-9581-GVBXT,Male,Yes,Yes,0
UI-5862-BRIXZ,Male,No,No,0
UI-5404-GGUKR,Male,No,No,0
UI-3308-JSGML,Male,Yes,No,1
UI-2126-GSEGL,Female,Yes,No,0
UI-3677-TNKIO,Female,No,No,0
UI-0440-QEXBZ,Female,No,No,0
UI-2434-EEVDB,Female,Yes,No,0
UI-6762-QVYJO,Female,Yes,Yes,0
UI-6199-IWKGC,Female,Yes,No,1
UI-2675-DHUTR,Male,Yes,No,1
UI-8152-VETUR,Female,Yes,No,0
UI-9667-EQRXU,Female,No,No,1
UI-7446-YPODE,Male,No,No,1
UI-9522-BNTHX,Female,No,No,1
UI-4676-WLUHT,Male,No,No,0
UI-3329-WDIOK,Female,No,No,0
UI-7980-MHFLQ,Female,Yes,Yes,0
UI-2873-ZLIWT,Female,Yes,Yes,0
UI-3415-TAILE,Female,Yes,Yes,0
UI-0757-WCUUZ,Male,Yes,Yes,0
UI-1629-DQQVB,Female,No,No,0
UI-1915-IOFGU,Female,No,No,0
UI-3045-XETSH,Female,No,No,0
UI-0374-AACSZ,Female,No,No,0
UI-7239-HZZCX,Male,No,No,0
UI-4872-VXRIL,Male,No,No,0
UI-9140-CZQZZ,Female,Yes,No,0
UI-3423-HHXAO,Female,Yes,Yes,0
UI-9938-TKDGL,Male,Yes,Yes,0
UI-0531-ZZJWQ,Male,Yes,No,1
UI-6537-QLGEX,Female,No,No,0
UI-2688-BHGOG,Male,No,No,1
UI-7683-CBDKJ,Male,Yes,Yes,0
UI-0946-CLJTI,Male,Yes,No,1
UI-3160-TYXLT,Male,No,No,0
UI-1325-USMEC,Male,Yes,No,0
UI-0916-QOFDP,Female,Yes,Yes,1
UI-0628-CNQRM,Male,Yes,Yes,0
UI-5606-AMZBO,Female,Yes,No,0
UI-6199-IPCAO,Female,Yes,Yes,0
UI-7665-TOALD,Female,No,No,0
UI-0112-QWPNC,Male,Yes,No,0
UI-0324-BRPCJ,Female,Yes,No,1
UI-2777-PHDEI,Female,No,No,0
UI-5640-CAXOA,Female,No,No,0
UI-2235-EZAIK,Female,Yes,No,0
UI-3847-BAERP,Female,No,No,0
UI-1196-AMORA,Male,No,No,0
UI-4282-YMKNA,Female,No,No,0
UI-1453-RZFON,Female,No,Yes,0
UI-8263-OKETD,Female,No,No,0
UI-0670-KDOMA,Female,No,No,0
UI-2476-YGEFM,Female,No,No,0
UI-8687-BAFGU,Male,No,No,0
UI-0641-EVBOJ,Male,No,No,0
UI-0829-XXPLX,Female,No,No,0
UI-9974-JFBHQ,Male,No,Yes,0
UI-5356-RHIPP,Male,No,No,0
UI-6624-JDRDS,Female,No,No,0
UI-0608-JDVEC,Male,Yes,No,0
UI-9780-FKVVF,Male,No,No,0
UI-1919-RTPQD,Male,Yes,Yes,0
UI-5214-NLTIT,Male,Yes,Yes,0
UI-3345-PBBFH,Male,Yes,No,0
UI-5055-BRMNE,Female,Yes,Yes,0
UI-9189-JWSHV,Female,Yes,No,1
UI-2190-PHBHR,Female,Yes,No,0
UI-2650-GYRYL,Male,Yes,Yes,0
UI-0746-JTRFU,Male,No,No,0
UI-5208-FVQKB,Male,Yes,No,0
UI-7184-LRUUR,Female,No,No,0
UI-6627-CFOSN,Female,No,No,0
UI-3982-JGSFD,Male,No,No,0
UI-1574-DYCWE,Female,Yes,Yes,0
UI-7247-XOZPB,Male,Yes,No,0
UI-2466-FCCPT,Female,Yes,Yes,0
UI-6211-WWLTF,Male,Yes,No,0
UI-4826-TZEVA,Female,No,No,0
UI-6016-NXBNJ,Male,No,No,0
UI-9138-EFSMO,Male,Yes,Yes,0
UI-0576-WNXXC,Male,Yes,No,1
UI-4632-XJMEX,Male,No,Yes,0
UI-8910-LEDAG,Male,Yes,No,1
UI-3452-GWUIN,Female,Yes,No,1
UI-2716-GFZOR,Male,Yes,No,0
UI-3724-UCSHY,Male,Yes,Yes,0
UI-8626-XHBIE,Male,No,Yes,0
UI-4628-CTTLA,Male,No,No,0
UI-3192-LNKRK,Male,Yes,Yes,0
UI-4439-YRNVD,Female,No,No,0
UI-2876-VBBBL,Female,No,No,0
UI-6834-NXDCA,Female,No,No,0
UI-2208-UGTGR,Male,No,No,0
UI-3005-TYFRD,Female,Yes,No,0
UI-8670-MEFCP,Female,Yes,Yes,0
UI-3079-BCHLN,Male,Yes,No,0
UI-7777-UNYHB,Female,Yes,Yes,0
UI-5597-GLBUC,Female,No,No,0
UI-7278-CKDNC,Male,No,No,1
UI-2748-MYRVK,Female,No,No,0
UI-8450-UYIBU,Female,No,No,1
UI-2969-VAPYH,Female,No,No,0
UI-4822-YCXMX,Male,No,No,0
UI-7181-OQCUT,Male,No,No,0
UI-8474-UMLNT,Female,No,No,0
UI-9821-POOTN,Male,Yes,No,0
UI-3836-FZSDJ,Male,Yes,No,1
UI-9142-XMYJH,Female,No,No,0
UI-6559-ILWKJ,Male,Yes,No,0
UI-0187-QSXOE,Male,Yes,No,1
UI-7733-UDMTP,Female,No,No,1
UI-2649-HWLYB,Male,Yes,No,0
UI-5214-CHIWJ,Male,No,No,0
UI-4229-CZMLL,Male,No,No,0
UI-6904-JLBGY,Female,No,No,1
UI-2465-BLLEU,Male,No,No,0
UI-1685-VAYJF,Male,No,No,0
UI-8874-EJNSR,Male,Yes,Yes,0
UI-6917-YACBP,Female,No,No,1
UI-5049-MUBWG,Male,No,No,0
UI-4223-WOZCM,Male,No,No,1
UI-0769-MURVM,Female,Yes,Yes,0
UI-9253-VIFJQ,Male,Yes,No,0
UI-7030-FZTFM,Male,Yes,Yes,0
UI-9741-YLNTD,Male,No,No,0
UI-5917-RYRMG,Male,No,No,1
UI-5120-ZBLAI,Female,Yes,No,0
UI-1194-BHJYC,Male,Yes,No,0
UI-3663-MITLP,Female,No,No,0
UI-0906-QVPMS,Male,Yes,No,0
UI-9025-ZRPVR,Male,No,No,0
UI-1905-OEILC,Female,No,No,0
UI-7858-GTZSP,Female,No,No,0
UI-3285-UCQVC,Female,No,No,0
UI-6248-BSHKG,Male,Yes,Yes,0
UI-4685-TFLLS,Male,Yes,Yes,0
UI-3470-BTGQO,Male,No,Yes,0
UI-1209-VFFOC,Male,Yes,Yes,0
UI-8224-DWCKX,Male,No,No,1
UI-5482-PLVPE,Female,No,No,1
UI-4553-DVPZG,Female,Yes,No,0
UI-4902-OHLSK,Female,No,No,1
UI-6917-IAYHD,Male,No,Yes,0
UI-0495-ZBNGW,Male,Yes,No,1
UI-8620-RJPZN,Female,No,No,0
UI-7572-KPVKK,Male,No,Yes,0
UI-2642-MAWLJ,Female,Yes,Yes,0
UI-2357-COQEK,Female,No,No,1
UI-7103-ZGVNT,Female,Yes,Yes,0
UI-3737-GCSPV,Female,Yes,No,0
UI-2027-WKXMW,Female,Yes,No,0
UI-7137-NAXML,Male,No,No,0
UI-2428-ZMCTB,Male,No,No,0
UI-2961-VNFKL,Female,Yes,No,0
UI-1768-HNVGJ,Female,No,No,1
UI-6963-KQYQB,Female,Yes,Yes,0
UI-5934-RMPOV,Female,No,Yes,0
UI-1207-BLKSA,Female,Yes,Yes,0
UI-4088-YLDSU,Male,Yes,No,0
UI-8316-BBQAY,Female,No,No,0
UI-1166-PQLGG,Female,Yes,Yes,0
